YYYY MM DD hh mm DIR  SPD GDR GSP GTIME
2005 01 04 16 00 117  2.9 116  4.3 1507
2005 01 04 16 10  99  2.7 999 99.0 9999
2005 01 04 16 20 107  3.1 999 99.0 9999
2005 01 04 16 30 112  3.9 999 99.0 9999
2005 01 04 16 40 124  4.6 999 99.0 9999
2005 01 04 16 50 122  4.9 999 99.0 9999
2005 01 04 17 00 118  4.2 127  5.6 1642
2005 01 04 17 10 120  4.1 999 99.0 9999
2005 01 04 17 20 119  4.2 999 99.0 9999
2005 01 04 17 30 125  4.2 999 99.0 9999
2005 01 04 17 40 140  4.4 999 99.0 9999
2005 01 04 17 50 145  4.6 999 99.0 9999
2005 01 04 18 00 143  4.8 142  5.3 1757
2005 01 04 18 10 144  4.7 999 99.0 9999
2005 01 04 18 20 150  4.8 999 99.0 9999
2005 01 04 18 30 154  4.5 999 99.0 9999
2005 01 04 18 40 156  3.7 999 99.0 9999
2005 01 04 18 50 161  3.1 999 99.0 9999
2005 01 04 19 00 151  3.0 146  5.3 1811
2005 01 04 19 10 139  3.2 999 99.0 9999
2005 01 04 19 20 113  2.0 999 99.0 9999
2005 01 04 19 30 106  1.8 999 99.0 9999
2005 01 04 19 40 129  1.9 999 99.0 9999
2005 01 04 19 50 142  2.5 999 99.0 9999
2005 01 04 20 00 140  3.1 140  3.6 1957
2005 01 04 20 10 140  3.0 999 99.0 9999
2005 01 04 20 20 140  3.7 999 99.0 9999
2005 01 04 20 30 144  4.5 999 99.0 9999
2005 01 04 20 40 149  4.1 999 99.0 9999
2005 01 04 20 50 145  3.7 999 99.0 9999
2005 01 04 21 00 140  3.8 143  5.1 2025
2005 01 04 21 10 138  3.7 999 99.0 9999
2005 01 04 21 20 135  3.7 999 99.0 9999
2005 01 04 21 30 131  4.3 999 99.0 9999
2005 01 04 21 40 132  4.7 999 99.0 9999
2005 01 04 21 50 128  4.8 999 99.0 9999
2005 01 04 22 00 126  5.3 127  5.6 2154
2005 01 04 22 10 128  6.2 999 99.0 9999
2005 01 04 22 20 126  6.3 999 99.0 9999
2005 01 04 22 30 122  5.8 999 99.0 9999
2005 01 04 22 40 121  5.4 999 99.0 9999
2005 01 04 22 50 117  4.8 999 99.0 9999
2005 01 04 23 00 109  4.3 127  6.7 2213
2005 01 04 23 10 113  3.9 999 99.0 9999
2005 01 04 23 20 122  2.9 999 99.0 9999
2005 01 04 23 30 117  3.1 999 99.0 9999
2005 01 04 23 40 121  3.8 999 99.0 9999
2005 01 04 23 50 122  4.1 999 99.0 9999
2005 01 05 00 00 117  5.0 117  5.7 2359
2005 01 05 00 10 118  5.4 999 99.0 9999
2005 01 05 00 20 122  4.4 999 99.0 9999
2005 01 05 00 30 125  4.6 999 99.0 9999
2005 01 05 00 40 122  4.6 999 99.0 9999
2005 01 05 00 50 123  5.0 999 99.0 9999
2005 01 05 01 00 119  5.7 120  6.1 0057
2005 01 05 01 10 119  5.9 999 99.0 9999
2005 01 05 01 20 120  6.2 999 99.0 9999
2005 01 05 01 30 119  6.6 999 99.0 9999
2005 01 05 01 40 119  5.9 999 99.0 9999
2005 01 05 01 50 118  5.2 999 99.0 9999
2005 01 05 02 00 120  5.0 119  7.0 0129
2005 01 05 02 10 122  5.6 999 99.0 9999
2005 01 05 02 20 124  5.9 999 99.0 9999
2005 01 05 02 30 123  6.3 999 99.0 9999
2005 01 05 02 40 122  6.3 999 99.0 9999
2005 01 05 02 50 125  6.3 999 99.0 9999
2005 01 05 03 00 124  6.0 124  7.1 0244
2005 01 05 03 10 121  5.6 999 99.0 9999
2005 01 05 03 20 121  5.1 999 99.0 9999
2005 01 05 03 30 120  5.9 999 99.0 9999
2005 01 05 03 40 119  6.0 999 99.0 9999
2005 01 05 03 50 121  5.5 999 99.0 9999
2005 01 05 04 00 122  5.8 120  6.8 0330
2005 01 05 04 10 122  6.0 999 99.0 9999
2005 01 05 04 20 121  5.9 999 99.0 9999
2005 01 05 04 30 122  5.7 999 99.0 9999
2005 01 05 04 40 120  5.4 999 99.0 9999
2005 01 05 04 50 121  5.8 999 99.0 9999
2005 01 05 05 00 120  6.0 121  6.7 0454
2005 01 05 05 10 119  5.7 999 99.0 9999
2005 01 05 05 20 123  6.4 999 99.0 9999
2005 01 05 05 30 126  6.2 999 99.0 9999
2005 01 05 05 40 127  6.3 999 99.0 9999
2005 01 05 05 50 128  6.3 999 99.0 9999
2005 01 05 06 00 128  6.1 122  7.3 0515
2005 01 05 06 10 127  6.4 999 99.0 9999
2005 01 05 06 20 126  6.5 999 99.0 9999
2005 01 05 06 30 125  6.9 999 99.0 9999
2005 01 05 06 40 129  8.0 999 99.0 9999
2005 01 05 06 50 127  6.9 999 99.0 9999
2005 01 05 07 00 123  5.8 128  9.4 0633
2005 01 05 07 10 126  6.2 999 99.0 9999
2005 01 05 07 20 124  5.7 999 99.0 9999
2005 01 05 07 30 123  5.3 999 99.0 9999
2005 01 05 07 40 124  5.5 999 99.0 9999
2005 01 05 07 50 126  6.1 999 99.0 9999
2005 01 05 08 00 126  5.9 126  6.9 0709
2005 01 05 08 10 124  5.6 999 99.0 9999
2005 01 05 08 20 122  5.4 999 99.0 9999
2005 01 05 08 30 125  6.0 999 99.0 9999
2005 01 05 08 40 128  6.5 999 99.0 9999
2005 01 05 08 50 127  7.2 999 99.0 9999
2005 01 05 09 00 128  7.4 128  8.0 0856
2005 01 05 09 10 126  6.5 999 99.0 9999
2005 01 05 09 20 127  5.6 999 99.0 9999
2005 01 05 09 30 127  5.7 999 99.0 9999
2005 01 05 09 40 124  5.6 999 99.0 9999
2005 01 05 09 50 125  5.6 999 99.0 9999
2005 01 05 10 00 125  5.7 128  7.5 0900
2005 01 05 10 10 126  5.5 999 99.0 9999
2005 01 05 10 20 128  5.8 999 99.0 9999
2005 01 05 10 30 132  6.2 999 99.0 9999
2005 01 05 10 40 135  6.3 999 99.0 9999
2005 01 05 10 50 134  7.3 999 99.0 9999
2005 01 05 11 00 133  7.7 134  8.4 1049
2005 01 05 11 10 131  7.1 999 99.0 9999
2005 01 05 11 20 131  6.7 999 99.0 9999
2005 01 05 11 30 132  7.9 999 99.0 9999
2005 01 05 11 40 134  7.8 999 99.0 9999
2005 01 05 11 50 134  7.6 999 99.0 9999
2005 01 05 12 00 136  7.9 131  8.6 1129
2005 01 05 12 10 136  8.1 999 99.0 9999
2005 01 05 12 20 136  7.8 999 99.0 9999
2005 01 05 12 30 138  6.7 999 99.0 9999
2005 01 05 12 40 137  6.4 999 99.0 9999
2005 01 05 12 50 132  6.6 999 99.0 9999
2005 01 05 13 00 134  6.1 136  8.8 1202
2005 01 05 13 10 136  6.3 999 99.0 9999
2005 01 05 13 20 138  6.5 999 99.0 9999
2005 01 05 13 30 137  6.7 999 99.0 9999
2005 01 05 13 40 138  6.5 999 99.0 9999
2005 01 05 13 50 139  6.4 999 99.0 9999
2005 01 05 14 00 137  6.9 137  7.7 1359
2005 01 05 14 10 134  7.6 999 99.0 9999
2005 01 05 14 20 137  7.4 999 99.0 9999
2005 01 05 14 30 140  8.0 999 99.0 9999
2005 01 05 14 40 139  7.4 999 99.0 9999
2005 01 05 14 50 139  6.6 999 99.0 9999
2005 01 05 15 00 141  6.0 140  8.9 1425
2005 01 05 15 10 140  6.8 999 99.0 9999
2005 01 05 15 20 139  7.7 999 99.0 9999
2005 01 05 15 30 140  7.7 999 99.0 9999
2005 01 05 15 40 142  8.5 999 99.0 9999
2005 01 05 15 50 144  8.5 999 99.0 9999
2005 01 05 16 00 148  9.2 146 10.2 1553
2005 01 05 16 10 148  8.8 999 99.0 9999
2005 01 05 16 20 147  9.1 999 99.0 9999
2005 01 05 16 30 147  8.8 999 99.0 9999
2005 01 05 16 40 148  8.3 999 99.0 9999
2005 01 05 16 50 151  8.0 999 99.0 9999
2005 01 05 17 00 155  7.2 147 10.0 1617
2005 01 05 17 10 161  6.0 999 99.0 9999
2005 01 05 17 20 161  6.0 999 99.0 9999
2005 01 05 17 30 161  6.1 999 99.0 9999
2005 01 05 17 40 162  6.2 999 99.0 9999
2005 01 05 17 50 161  6.0 999 99.0 9999
2005 01 05 18 00 160  5.6 160  7.1 1725
2005 01 05 18 10 158  5.4 999 99.0 9999
2005 01 05 18 20 158  5.4 999 99.0 9999
2005 01 05 18 30 160  5.6 999 99.0 9999
2005 01 05 18 40 157  5.1 999 99.0 9999
2005 01 05 18 50 154  5.0 999 99.0 9999
2005 01 05 19 00 149  5.5 150  6.0 1853
2005 01 05 19 10 149  5.7 999 99.0 9999
2005 01 05 19 20 144  6.3 999 99.0 9999
2005 01 05 19 30 144  6.4 999 99.0 9999
2005 01 05 19 40 142  6.6 999 99.0 9999
2005 01 05 19 50 141  7.5 999 99.0 9999
2005 01 05 20 00 143  7.7 143  8.8 1956
2005 01 05 20 10 142  7.6 999 99.0 9999
2005 01 05 20 20 144  7.6 999 99.0 9999
2005 01 05 20 30 143  7.6 999 99.0 9999
2005 01 05 20 40 142  7.4 999 99.0 9999
2005 01 05 20 50 143  7.1 999 99.0 9999
2005 01 05 21 00 145  6.9 142  8.6 2003
2005 01 05 21 10 141  7.3 999 99.0 9999
2005 01 05 21 20 140  6.9 999 99.0 9999
2005 01 05 21 30 139  6.8 999 99.0 9999
2005 01 05 21 40 132  6.7 999 99.0 9999
2005 01 05 21 50 130  6.9 999 99.0 9999
2005 01 05 22 00 131  6.8 131  8.2 2144
2005 01 05 22 10 131  7.2 999 99.0 9999
2005 01 05 22 20 129  6.2 999 99.0 9999
2005 01 05 22 30 124  5.3 999 99.0 9999
2005 01 05 22 40 122  5.0 999 99.0 9999
2005 01 05 22 50 123  5.1 999 99.0 9999
2005 01 05 23 00 122  4.9 133  7.7 2200
2005 01 05 23 10 120  4.7 999 99.0 9999
2005 01 05 23 20 119  4.7 999 99.0 9999
2005 01 05 23 30 114  5.3 999 99.0 9999
2005 01 05 23 40 118  5.5 999 99.0 9999
2005 01 05 23 50 118  5.8 999 99.0 9999
2005 01 06 00 00 121  5.8 121  6.6 2359
2005 01 06 00 10 123  5.9 999 99.0 9999
2005 01 06 00 20 121  5.9 999 99.0 9999
2005 01 06 00 30 124  6.7 999 99.0 9999
2005 01 06 00 40 124  6.7 999 99.0 9999
2005 01 06 00 50 123  6.5 999 99.0 9999
2005 01 06 01 00 125  6.5 124  7.7 0026
2005 01 06 01 10 128  6.6 999 99.0 9999
2005 01 06 01 20 134  7.1 999 99.0 9999
2005 01 06 01 30 136  7.2 999 99.0 9999
2005 01 06 01 40 134  7.3 999 99.0 9999
2005 01 06 01 50 135  7.4 999 99.0 9999
2005 01 06 02 00 135  7.3 132  8.2 0113
2005 01 06 02 10 138  7.4 999 99.0 9999
2005 01 06 02 20 140  6.7 999 99.0 9999
2005 01 06 02 30 141  6.5 999 99.0 9999
2005 01 06 02 40 143  6.6 999 99.0 9999
2005 01 06 02 50 148  6.1 999 99.0 9999
2005 01 06 03 00 149  5.3 136  8.3 0200
2005 01 06 03 10 348  5.0 999 99.0 9999
2005 01 06 03 20 304  3.6 999 99.0 9999
2005 01 06 03 30 342  8.5 999 99.0 9999
2005 01 06 03 40 357  8.9 999 99.0 9999
2005 01 06 03 50 356 10.3 999 99.0 9999
2005 01 06 04 00 359 10.3 356 13.2 0348
2005 01 06 04 10 356  9.9 999 99.0 9999
2005 01 06 04 20   1 10.3 999 99.0 9999
2005 01 06 04 30   0 10.5 999 99.0 9999
2005 01 06 04 40   4 10.5 999 99.0 9999
2005 01 06 04 50   7 10.6 999 99.0 9999
2005 01 06 05 00  12 10.7   0 13.3 0425
2005 01 06 05 10  10  9.7 999 99.0 9999
2005 01 06 05 20   8 10.0 999 99.0 9999
2005 01 06 05 30   7 11.1 999 99.0 9999
2005 01 06 05 40   8  9.9 999 99.0 9999
2005 01 06 05 50   1  9.6 999 99.0 9999
2005 01 06 06 00   6 10.8   7 13.6 0529
2005 01 06 06 10   4 10.5 999 99.0 9999
2005 01 06 06 20   1 10.6 999 99.0 9999
2005 01 06 06 30   1 10.6 999 99.0 9999
2005 01 06 06 40   1 11.8 999 99.0 9999
2005 01 06 06 50   0 11.4 999 99.0 9999
2005 01 06 07 00 356 10.3 357 14.1 0640
2005 01 06 07 10 352 10.3 999 99.0 9999
2005 01 06 07 20 354 10.6 999 99.0 9999
2005 01 06 07 30 349  9.5 999 99.0 9999
2005 01 06 07 40 354 10.3 999 99.0 9999
2005 01 06 07 50 357 10.8 999 99.0 9999
2005 01 06 08 00 358 10.8 354 14.1 0701
2005 01 06 08 10 359  9.9 999 99.0 9999
2005 01 06 08 20 359  9.8 999 99.0 9999
2005 01 06 08 30 359  9.9 999 99.0 9999
2005 01 06 08 40 357  9.2 999 99.0 9999
2005 01 06 08 50   0 10.1 999 99.0 9999
2005 01 06 09 00   3 10.8   0 13.5 0853
2005 01 06 09 10   6 11.5 999 99.0 9999
2005 01 06 09 20   6 11.4 999 99.0 9999
2005 01 06 09 30   2 10.2 999 99.0 9999
2005 01 06 09 40   2 10.8 999 99.0 9999
2005 01 06 09 50   2 11.2 999 99.0 9999
2005 01 06 10 00 358 10.4   5 13.9 0906
2005 01 06 10 10 356 10.7 999 99.0 9999
2005 01 06 10 20 358 11.0 999 99.0 9999
2005 01 06 10 30 354 10.2 999 99.0 9999
2005 01 06 10 40 356 10.3 999 99.0 9999
2005 01 06 10 50 358 10.9 999 99.0 9999
2005 01 06 11 00 359 10.7 357 14.0 1013
2005 01 06 11 10 359  9.8 999 99.0 9999
2005 01 06 11 20 359  9.8 999 99.0 9999
2005 01 06 11 30   2  9.5 999 99.0 9999
2005 01 06 11 40  10 11.5 999 99.0 9999
2005 01 06 11 50  10 12.3 999 99.0 9999
2005 01 06 12 00  10 11.0  10 14.2 1146
2005 01 06 12 10   8 10.6 999 99.0 9999
2005 01 06 12 20  12 11.3 999 99.0 9999
2005 01 06 12 30  10 11.2 999 99.0 9999
2005 01 06 12 40   9 11.7 999 99.0 9999
2005 01 06 12 50   4 10.8 999 99.0 9999
2005 01 06 13 00   1 10.7   8 13.7 1243
2005 01 06 13 10   7 12.0 999 99.0 9999
2005 01 06 13 20   7 11.4 999 99.0 9999
2005 01 06 13 30 359  9.4 999 99.0 9999
2005 01 06 13 40   1  9.8 999 99.0 9999
2005 01 06 13 50   2 10.8 999 99.0 9999
2005 01 06 14 00   2 11.6   6 14.2 1304
2005 01 06 14 10   2 11.0 999 99.0 9999
2005 01 06 14 20   1 11.0 999 99.0 9999
2005 01 06 14 30   4 12.0 999 99.0 9999
2005 01 06 14 40   0 10.8 999 99.0 9999
2005 01 06 14 50 359  9.8 999 99.0 9999
2005 01 06 15 00   3 11.4   5 14.5 1425
2005 01 06 15 10   1 11.0 999 99.0 9999
2005 01 06 15 20   5 11.5 999 99.0 9999
2005 01 06 15 30   9 11.4 999 99.0 9999
2005 01 06 15 40   7 10.5 999 99.0 9999
2005 01 06 15 50   7 10.5 999 99.0 9999
2005 01 06 16 00   7 10.3   3 13.4 1513
2005 01 06 16 10   8 10.6 999 99.0 9999
2005 01 06 16 20   9 10.3 999 99.0 9999
2005 01 06 16 30   8  8.6 999 99.0 9999
2005 01 06 16 40   2  7.9 999 99.0 9999
2005 01 06 16 50   4  8.2 999 99.0 9999
2005 01 06 17 00  10  9.6   8 12.6 1608
2005 01 06 17 10  11  9.4 999 99.0 9999
2005 01 06 17 20   9  9.2 999 99.0 9999
2005 01 06 17 30   8  9.0 999 99.0 9999
2005 01 06 17 40   6  8.6 999 99.0 9999
2005 01 06 17 50   9  8.9 999 99.0 9999
2005 01 06 18 00   9  8.9   9 11.0 1704
2005 01 06 18 10  14  9.4 999 99.0 9999
2005 01 06 18 20   8  8.8 999 99.0 9999
2005 01 06 18 30   8  8.9 999 99.0 9999
2005 01 06 18 40   6  8.8 999 99.0 9999
2005 01 06 18 50   7  9.1 999 99.0 9999
2005 01 06 19 00   6  8.9  10 11.1 1851
2005 01 06 19 10   4  8.5 999 99.0 9999
2005 01 06 19 20   7  9.2 999 99.0 9999
2005 01 06 19 30   6  9.3 999 99.0 9999
2005 01 06 19 40   2  8.6 999 99.0 9999
2005 01 06 19 50   6  8.9 999 99.0 9999
2005 01 06 20 00   3  8.2   6 11.4 1923
2005 01 06 20 10   7  8.1 999 99.0 9999
2005 01 06 20 20   7  8.1 999 99.0 9999
2005 01 06 20 30   7  8.1 999 99.0 9999
2005 01 06 20 40   6  8.4 999 99.0 9999
2005 01 06 20 50   6  8.2 999 99.0 9999
2005 01 06 21 00   2  8.1   7 10.6 2017
2005 01 06 21 10   2  7.4 999 99.0 9999
2005 01 06 21 20   6  7.6 999 99.0 9999
2005 01 06 21 30   3  7.2 999 99.0 9999
2005 01 06 21 40   3  7.8 999 99.0 9999
2005 01 06 21 50   1  7.5 999 99.0 9999
2005 01 06 22 00   1  7.8   0  9.7 2155
2005 01 06 22 10   4  7.5 999 99.0 9999
2005 01 06 22 20   4  7.1 999 99.0 9999
2005 01 06 22 30   1  6.8 999 99.0 9999
2005 01 06 22 40   7  6.9 999 99.0 9999
2005 01 06 22 50   1  7.4 999 99.0 9999
2005 01 06 23 00   3  7.1   5  9.5 2231
2005 01 06 23 10   3  7.2 999 99.0 9999
2005 01 06 23 20   4  7.8 999 99.0 9999
2005 01 06 23 30   2  8.0 999 99.0 9999
2005 01 06 23 40   1  7.6 999 99.0 9999
2005 01 06 23 50 359  7.8 999 99.0 9999
2005 01 07 00 00 358  7.2   5  9.4 2323
2005 01 07 00 10   1  7.5 999 99.0 9999
2005 01 07 00 20 359  7.3 999 99.0 9999
2005 01 07 00 30   2  7.3 999 99.0 9999
2005 01 07 00 40 357  6.6 999 99.0 9999
2005 01 07 00 50 357  6.8 999 99.0 9999
2005 01 07 01 00 358  7.1 358  8.9 0014
2005 01 07 01 10 358  7.2 999 99.0 9999
2005 01 07 01 20 359  6.6 999 99.0 9999
2005 01 07 01 30   1  7.7 999 99.0 9999
2005 01 07 01 40   4  8.5 999 99.0 9999
2005 01 07 01 50   7  9.4 999 99.0 9999
2005 01 07 02 00   8  7.8   4 11.9 0138
2005 01 07 02 10   4  6.9 999 99.0 9999
2005 01 07 02 20 359  7.0 999 99.0 9999
2005 01 07 02 30   2  7.4 999 99.0 9999
2005 01 07 02 40   2  7.7 999 99.0 9999
2005 01 07 02 50   4  7.9 999 99.0 9999
2005 01 07 03 00   3  8.1   2 10.1 0258
2005 01 07 03 10   5  9.6 999 99.0 9999
2005 01 07 03 20   8  9.5 999 99.0 9999
2005 01 07 03 30  11  8.3 999 99.0 9999
2005 01 07 03 40  10  7.6 999 99.0 9999
2005 01 07 03 50  11  7.3 999 99.0 9999
2005 01 07 04 00   4  6.4   5 11.6 0307
2005 01 07 04 10   4  5.7 999 99.0 9999
2005 01 07 04 20   2  5.9 999 99.0 9999
2005 01 07 04 30 359  5.9 999 99.0 9999
2005 01 07 04 40   3  6.1 999 99.0 9999
2005 01 07 04 50   3  6.7 999 99.0 9999
2005 01 07 05 00   1  6.4   1  8.1 0453
2005 01 07 05 10   6  6.2 999 99.0 9999
2005 01 07 05 20  22  6.3 999 99.0 9999
2005 01 07 05 30  18  6.8 999 99.0 9999
2005 01 07 05 40  16  7.1 999 99.0 9999
2005 01 07 05 50   1  5.7 999 99.0 9999
2005 01 07 06 00 358  5.6   4  8.5 0502
2005 01 07 06 10 354  5.2 999 99.0 9999
2005 01 07 06 20 356  5.1 999 99.0 9999
2005 01 07 06 30 351  5.3 999 99.0 9999
2005 01 07 06 40 353  4.7 999 99.0 9999
2005 01 07 06 50 357  5.1 999 99.0 9999
2005 01 07 07 00 358  5.1 359  6.5 0601
2005 01 07 07 10 337  5.1 999 99.0 9999
2005 01 07 07 20 344  5.5 999 99.0 9999
2005 01 07 07 30 359  5.9 999 99.0 9999
2005 01 07 07 40 357  5.7 999 99.0 9999
2005 01 07 07 50 358  6.3 999 99.0 9999
2005 01 07 08 00 355  5.9 358  7.6 0744
2005 01 07 08 10   0  6.4 999 99.0 9999
2005 01 07 08 20   7  7.0 999 99.0 9999
2005 01 07 08 30 358  6.1 999 99.0 9999
2005 01 07 08 40 358  6.1 999 99.0 9999
2005 01 07 08 50 356  5.7 999 99.0 9999
2005 01 07 09 00 351  6.4   5  7.9 0810
2005 01 07 09 10 348  5.7 999 99.0 9999
2005 01 07 09 20 346  6.3 999 99.0 9999
2005 01 07 09 30 356  6.4 999 99.0 9999
2005 01 07 09 40 356  6.0 999 99.0 9999
2005 01 07 09 50 356  5.8 999 99.0 9999
2005 01 07 10 00 355  6.1 355  8.2 0923
2005 01 07 10 10 350  5.1 999 99.0 9999
2005 01 07 10 20   1  6.5 999 99.0 9999
2005 01 07 10 30 352  5.9 999 99.0 9999
2005 01 07 10 40 359  7.2 999 99.0 9999
2005 01 07 10 50 345  5.6 999 99.0 9999
2005 01 07 11 00 355  6.4   1  8.8 1034
2005 01 07 11 10 356  5.8 999 99.0 9999
2005 01 07 11 20 351  5.4 999 99.0 9999
2005 01 07 11 30 349  5.3 999 99.0 9999
2005 01 07 11 40 347  5.3 999 99.0 9999
2005 01 07 11 50 343  5.5 999 99.0 9999
2005 01 07 12 00 337  4.8 358  7.2 1112
2005 01 07 12 10 329  5.1 999 99.0 9999
2005 01 07 12 20 335  4.9 999 99.0 9999
2005 01 07 12 30 340  5.4 999 99.0 9999
2005 01 07 12 40 340  4.7 999 99.0 9999
2005 01 07 12 50 342  4.5 999 99.0 9999
2005 01 07 13 00 357  4.4 328  6.8 1203
2005 01 07 13 10 353  4.9 999 99.0 9999
2005 01 07 13 20 356  4.4 999 99.0 9999
2005 01 07 13 30 353  4.1 999 99.0 9999
2005 01 07 13 40 341  4.3 999 99.0 9999
2005 01 07 13 50 324  4.0 999 99.0 9999
2005 01 07 14 00 325  3.7 352  6.0 1308
2005 01 07 14 10 331  2.9 999 99.0 9999
2005 01 07 14 20 340  2.5 999 99.0 9999
2005 01 07 14 30 313  2.4 999 99.0 9999
2005 01 07 14 40 315  2.7 999 99.0 9999
2005 01 07 14 50 323  3.4 999 99.0 9999
2005 01 07 15 00 349  3.3 318  4.7 1447
2005 01 07 15 10 344  3.2 999 99.0 9999
2005 01 07 15 20 332  3.4 999 99.0 9999
2005 01 07 15 30 350  2.6 999 99.0 9999
2005 01 07 15 40 346  2.5 999 99.0 9999
2005 01 07 15 50   5  2.5 999 99.0 9999
2005 01 07 16 00 328  4.3 328  6.5 1559
2005 01 07 16 10 312  5.5 999 99.0 9999
2005 01 07 16 20 318  5.6 999 99.0 9999
2005 01 07 16 30 303  6.3 999 99.0 9999
2005 01 07 16 40 303  6.4 999 99.0 9999
2005 01 07 16 50 306  5.8 999 99.0 9999
2005 01 07 17 00 310  6.3 303  9.2 1627
2005 01 07 17 10 320  5.4 999 99.0 9999
2005 01 07 17 20 327  6.0 999 99.0 9999
2005 01 07 17 30 327  5.8 999 99.0 9999
2005 01 07 17 40 325  6.0 999 99.0 9999
2005 01 07 17 50 317  6.4 999 99.0 9999
2005 01 07 18 00 324  6.3 321  8.1 1753
2005 01 07 18 10 337  5.1 999 99.0 9999
2005 01 07 18 20 341  5.3 999 99.0 9999
2005 01 07 18 30 330  5.8 999 99.0 9999
2005 01 07 18 40 327  6.3 999 99.0 9999
2005 01 07 18 50 322  6.3 999 99.0 9999
2005 01 07 19 00 319  6.0 326  8.2 1835
2005 01 07 19 10 319  5.6 999 99.0 9999
2005 01 07 19 20 328  5.6 999 99.0 9999
2005 01 07 19 30 329  6.1 999 99.0 9999
2005 01 07 19 40 334  5.8 999 99.0 9999
2005 01 07 19 50 356  5.1 999 99.0 9999
2005 01 07 20 00 348  4.7 330  7.9 1928
2005 01 07 20 10 336  5.4 999 99.0 9999
2005 01 07 20 20 331  5.5 999 99.0 9999
2005 01 07 20 30 342  5.3 999 99.0 9999
2005 01 07 20 40 343  4.9 999 99.0 9999
2005 01 07 20 50 337  4.9 999 99.0 9999
2005 01 07 21 00 342  4.7 328  6.9 2016
2005 01 07 21 10 341  4.8 999 99.0 9999
2005 01 07 21 20 341  4.8 999 99.0 9999
2005 01 07 21 30 337  4.3 999 99.0 9999
2005 01 07 21 40 341  4.5 999 99.0 9999
2005 01 07 21 50 339  5.0 999 99.0 9999
2005 01 07 22 00 340  4.2 338  6.2 2145
2005 01 07 22 10 343  4.3 999 99.0 9999
2005 01 07 22 20 342  4.7 999 99.0 9999
2005 01 07 22 30 341  4.3 999 99.0 9999
2005 01 07 22 40 345  4.5 999 99.0 9999
2005 01 07 22 50 347  4.2 999 99.0 9999
2005 01 07 23 00 351  3.8 343  5.9 2232
2005 01 07 23 10   3  4.1 999 99.0 9999
2005 01 07 23 20   2  3.7 999 99.0 9999
2005 01 07 23 30 359  3.4 999 99.0 9999
2005 01 07 23 40 351  3.6 999 99.0 9999
2005 01 07 23 50   2  3.6 999 99.0 9999
2005 01 08 00 00   4  3.6   0  4.8 2303
2005 01 08 00 10   7  3.6 999 99.0 9999
2005 01 08 00 20  11  3.4 999 99.0 9999
2005 01 08 00 30   8  3.9 999 99.0 9999
2005 01 08 00 40  10  3.6 999 99.0 9999
2005 01 08 00 50  12  3.7 999 99.0 9999
2005 01 08 01 00   3  4.0  12  4.6 0050
2005 01 08 01 10 357  4.0 999 99.0 9999
2005 01 08 01 20 358  3.6 999 99.0 9999
2005 01 08 01 30   4  3.6 999 99.0 9999
2005 01 08 01 40  12  3.4 999 99.0 9999
2005 01 08 01 50   9  3.3 999 99.0 9999
2005 01 08 02 00  13  2.6   1  4.6 0124
2005 01 08 02 10  12  3.0 999 99.0 9999
2005 01 08 02 20   7  2.7 999 99.0 9999
2005 01 08 02 30   6  2.4 999 99.0 9999
2005 01 08 02 40   3  2.7 999 99.0 9999
2005 01 08 02 50   0  2.7 999 99.0 9999
2005 01 08 03 00   4  2.3  13  3.9 0209
2005 01 08 03 10   9  2.1 999 99.0 9999
2005 01 08 03 20   9  1.9 999 99.0 9999
2005 01 08 03 30   5  2.7 999 99.0 9999
2005 01 08 03 40   3  2.8 999 99.0 9999
2005 01 08 03 50   6  3.2 999 99.0 9999
2005 01 08 04 00 359  3.3 359  4.0 0357
2005 01 08 04 10   5  3.3 999 99.0 9999
2005 01 08 04 20   6  3.8 999 99.0 9999
2005 01 08 04 30   2  4.0 999 99.0 9999
2005 01 08 04 40   1  4.1 999 99.0 9999
2005 01 08 04 50 355  4.0 999 99.0 9999
2005 01 08 05 00 355  4.7 355  5.6 0458
2005 01 08 05 10 357  4.5 999 99.0 9999
2005 01 08 05 20 354  4.7 999 99.0 9999
2005 01 08 05 30 349  4.6 999 99.0 9999
2005 01 08 05 40 344  4.9 999 99.0 9999
2005 01 08 05 50 353  5.0 999 99.0 9999
2005 01 08 06 00 343  5.3 343  6.7 0559
2005 01 08 06 10 345  5.5 999 99.0 9999
2005 01 08 06 20 349  4.8 999 99.0 9999
2005 01 08 06 30 357  4.2 999 99.0 9999
2005 01 08 06 40 358  3.5 999 99.0 9999
2005 01 08 06 50 358  4.0 999 99.0 9999
2005 01 08 07 00 355  4.1 341  6.6 0602
2005 01 08 07 10 352  3.8 999 99.0 9999
2005 01 08 07 20 356  3.9 999 99.0 9999
2005 01 08 07 30 351  4.1 999 99.0 9999
2005 01 08 07 40 347  5.0 999 99.0 9999
2005 01 08 07 50 349  4.6 999 99.0 9999
2005 01 08 08 00   9  3.5 348  5.9 0736
2005 01 08 08 10   7  3.7 999 99.0 9999
2005 01 08 08 20   3  3.2 999 99.0 9999
2005 01 08 08 30   2  2.6 999 99.0 9999
2005 01 08 08 40   9  2.1 999 99.0 9999
2005 01 08 08 50  14  2.5 999 99.0 9999
2005 01 08 09 00 359  3.1   4  4.6 0801
2005 01 08 09 10 345  3.6 999 99.0 9999
2005 01 08 09 20 344  4.1 999 99.0 9999
